sample_id,journey_id,timestamp,train_id,train_number,train_name,zone,current_station_code,current_station_name,next_station_code,next_station_name,latitude,longitude,current_delay_minutes,previous_station_delay,current_speed_kmph,distance_to_next_station_km,distance_remaining_km,scheduled_remaining_time_minutes,weather_score,rainfall_mm,congestion_score,speed_restriction_score,signal_delay_score,upcoming_station_count,hour_of_day,day_of_week,month,remaining_travel_time_minutes
JRN_12626_20260808_ST22,JRN_12626_20260808,2026-08-08T06:07:00,12626,12626,Kerala Express,SR,AWY,Aluva,ERS,Ernakulam JN,35.5,96.8,215.0,208.9,64.7,109.0,936.9,685.5,0.4,0.0,0.18,0.0,0.0,10,6,5,8,766.4
JRN_124023_20260808_ST07,JRN_124023_20260808,2026-08-08T06:07:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,JUC,Jalandhar City,LDH,Ludhiana JN,28.0,84.8,15.9,11.1,58.4,62.4,211.7,154.9,0.0,0.0,0.22,0.25,0.3,3,6,5,8,165.0
JRN_12137_20260808_ST01,JRN_12137_20260808,2026-08-08T06:08:00,12137,12137,Punjab Mail,CR,CSMT,Chhatrapati Shivaji Maharaj T,DR,Dadra,25.0,80.0,3.2,0.0,52.7,64.3,4611.7,3374.4,0.0,0.0,0.27,0.0,0.0,51,6,5,8,3478.9
JRN_122061_20260808_ST10,JRN_122061_20260808,2026-08-08T06:16:00,122061,122061,Ambala - Visakhapatnam Duronto Express,ER,RNC,Ranchi,SC,Secunderabad JN,29.5,87.2,22.2,16.0,88.5,112.2,244.9,179.2,0.2,0.0,0.06,0.0,0.3,3,6,5,8,192.0
JRN_124055_20260808_ST07,JRN_124055_20260808,2026-08-08T06:22:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,LDH,Ludhiana JN,DDU,Mughalsarai,28.0,84.8,18.9,21.9,105.9,68.7,497.5,364.0,0.0,0.0,0.22,0.0,0.0,6,6,5,8,344.3
JRN_124013_20260808_ST03,JRN_124013_20260808,2026-08-08T06:25:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,HYB,Hyderabad,JU,Jodhpur JN,26.0,81.6,12.1,0.3,86.3,89.6,828.2,606.0,0.0,0.0,0.11,0.0,0.3,9,6,5,8,628.9
JRN_128040_20260808_ST07,JRN_128040_20260808,2026-08-08T06:25:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,GHY,Guwahati,JU,Jodhpur JN,28.0,84.8,17.9,0.0,65.2,76.7,499.7,365.6,0.0,0.0,0.13,0.0,0.3,5,6,5,8,373.1
JRN_12626_20260808_ST08,JRN_12626_20260808,2026-08-08T06:29:00,12626,12626,Kerala Express,SR,BPQ,Balharshah,RDM,Ramagundam,28.5,85.6,63.9,34.5,56.4,77.5,2090.0,1529.3,0.4,0.0,0.58,0.0,0.0,24,6,5,8,1761.2
JRN_12302_20260808_ST05,JRN_12302_20260808,2026-08-08T06:34:00,12302,12302,New Delhi Rajdhani Express,NR,GAYA,Gaya JN,DHN,Dhanbad JN,24.7955,84.9994,19.9,7.8,89.2,97.0,239.4,175.2,0.0,0.0,0.17,0.25,0.0,3,6,5,8,174.0
JRN_208034_20260808_ST03,JRN_208034_20260808,2026-08-08T06:40:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,JU,Jodhpur JN,LKO,Lucknow,26.0,81.6,0.0,0.0,57.5,100.9,614.1,449.4,0.0,0.0,0.31,0.0,0.3,6,6,5,8,477.2
JRN_208052_20260808_ST08,JRN_208052_20260808,2026-08-08T06:40:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,JP,Jaipur,JUC,Jalandhar City,28.5,85.6,47.0,48.4,83.3,93.5,610.3,446.6,0.0,0.0,0.29,0.0,0.0,7,6,5,8,440.7
JRN_208095_20260808_ST11,JRN_208095_20260808,2026-08-08T06:41:00,208095,208095,Ajmer - Visakhapatnam Vande Bharat,ECoR,RNC,Ranchi,SC,Secunderabad JN,30.0,88.0,17.4,12.1,68.2,92.5,286.6,209.7,0.0,0.0,0.57,0.25,0.0,3,6,5,8,216.6
JRN_128010_20260808_ST05,JRN_128010_20260808,2026-08-08T06:43:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,BBS,Bhubaneswar,DBRG,Dibrugarh,27.0,83.2,0.5,1.2,93.7,105.5,439.3,321.4,0.1,5.0,0.2,0.6,0.0,5,6,5,8,338.7
JRN_120069_20260808_ST10,JRN_120069_20260808,2026-08-08T06:46:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,PUNE,Pune JN,SC,Secunderabad JN,29.5,87.2,22.2,13.0,53.7,78.1,360.9,264.0,0.1,5.0,0.39,0.0,0.3,5,6,5,8,270.4
JRN_12137_20260808_ST18,JRN_12137_20260808,2026-08-08T06:47:00,12137,12137,Punjab Mail,CR,BINA,Bina JN,LAR,Lalitpur JN,33.5,93.6,47.0,54.2,76.8,67.9,3019.3,2209.2,0.0,0.0,0.27,0.25,0.0,34,6,5,8,2272.9
JRN_12137_20260808_ST34,JRN_12137_20260808,2026-08-08T06:47:00,12137,12137,Punjab Mail,CR,SSB,Shakurbasti,BGZ,Bahadurgarh,41.5,106.4,95.1,95.4,73.3,96.2,1581.4,1157.1,0.0,0.0,0.06,0.0,0.0,18,6,5,8,1172.7
JRN_120012_20260808_ST06,JRN_120012_20260808,2026-08-08T06:53:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,HYB,Hyderabad,DDU,Mughalsarai,27.5,84.0,1.0,12.1,62.3,98.9,422.8,309.4,0.0,0.0,0.61,0.6,0.0,5,6,5,8,319.2
JRN_124056_20260808_ST05,JRN_124056_20260808,2026-08-08T06:59:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,GHY,Guwahati,HYB,Hyderabad,27.0,83.2,6.7,12.1,55.7,69.5,630.7,461.5,0.0,0.0,0.42,0.0,0.0,7,6,5,8,483.4
JRN_226069_20260808_ST02,JRN_226069_20260808,2026-08-08T07:01:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,ASR,Amritsar JN,ANVT,Anand Vihar,25.5,80.8,4.0,3.7,88.8,102.8,647.8,474.0,0.0,0.0,0.23,0.0,0.0,8,7,5,8,462.5
JRN_124058_20260808_ST04,JRN_124058_20260808,2026-08-08T07:03:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,DBRG,Dibrugarh,JP,Jaipur,26.5,82.4,17.4,1.8,86.3,111.3,371.8,272.0,0.0,0.0,0.15,0.0,0.3,4,7,5,8,287.7
JRN_208080_20260808_ST12,JRN_208080_20260808,2026-08-08T07:05:00,208080,208080,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,PURI,Puri,SGUJ,Siliguri JN,30.5,88.8,107.0,85.7,73.0,116.7,284.2,208.0,0.4,0.0,0.32,0.0,0.0,3,7,5,8,247.3
JRN_229017_20260808_ST06,JRN_229017_20260808,2026-08-08T07:06:00,229017,229017,Ahmedabad - Visakhapatnam Humsafar Express,WR,PUNE,Pune JN,PURI,Puri,27.5,84.0,10.8,7.9,77.0,115.3,213.9,156.5,0.0,0.0,0.27,0.0,0.0,2,7,5,8,161.3
JRN_124023_20260808_ST08,JRN_124023_20260808,2026-08-08T07:08:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,LDH,Ludhiana JN,PUNE,Pune JN,28.5,85.6,20.2,15.9,98.9,89.9,149.3,109.2,0.0,0.0,0.08,0.25,0.0,2,7,5,8,115.1
JRN_124059_20260808_ST09,JRN_124059_20260808,2026-08-08T07:09:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,PNBE,Patna JN,PUNE,Pune JN,29.0,86.4,53.3,47.9,70.8,67.2,437.8,320.3,0.0,0.0,0.1,0.0,0.0,5,7,5,8,320.3
JRN_208083_20260808_ST09,JRN_208083_20260808,2026-08-08T07:11:00,208083,208083,Anand - Varanasi Vande Bharat,ECoR,PUNE,Pune JN,SC,Secunderabad JN,29.0,86.4,41.1,32.4,63.1,87.8,150.1,109.8,0.2,0.0,0.28,0.25,0.3,2,7,5,8,127.8
JRN_124078_20260808_ST07,JRN_124078_20260808,2026-08-08T07:12:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,MB,Moradabad,PUNE,Pune JN,28.0,84.8,51.5,35.7,77.6,60.8,282.0,206.3,0.3,5.0,0.42,0.25,0.0,4,7,5,8,216.0
JRN_125021_20260808_ST02,JRN_125021_20260808,2026-08-08T07:13:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,SBC,Bengaluru City,MAS,Chennai Central,25.5,80.8,8.5,11.2,78.4,98.7,533.2,390.2,0.0,0.0,0.25,0.0,0.0,6,7,5,8,380.5
JRN_124068_20260808_ST02,JRN_124068_20260808,2026-08-08T07:14:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,SBC,Bengaluru City,BBS,Bhubaneswar,25.5,80.8,9.0,0.0,91.5,94.8,613.7,449.0,0.1,5.0,0.02,0.0,0.8,8,7,5,8,455.4
JRN_12137_20260808_ST02,JRN_12137_20260808,2026-08-08T07:15:00,12137,12137,Punjab Mail,CR,DR,Dadra,KYN,Kalyan JN,25.5,80.8,0.0,3.2,79.4,86.2,4547.4,3327.4,0.0,0.0,0.19,0.0,0.3,50,7,5,8,3438.0
JRN_128040_20260808_ST08,JRN_128040_20260808,2026-08-08T07:15:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,JU,Jodhpur JN,PURI,Puri,28.5,85.6,19.0,17.9,83.0,120.5,422.9,309.4,0.0,0.0,0.22,0.0,0.0,4,7,5,8,315.9
JRN_128068_20260808_ST11,JRN_128068_20260808,2026-08-08T07:15:00,128068,128068,Ambala - Visakhapatnam Superfast Express,SER,SGUJ,Siliguri JN,BSB,Varanasi JN,30.0,88.0,18.4,20.4,59.8,62.4,163.2,119.4,0.0,0.0,0.36,0.0,0.0,2,7,5,8,131.6
JRN_124055_20260808_ST08,JRN_124055_20260808,2026-08-08T07:17:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,DDU,Mughalsarai,PURI,Puri,25.2819,83.1147,13.6,18.9,75.3,78.0,428.8,313.8,0.0,0.0,0.09,0.0,0.0,5,7,5,8,299.3
JRN_12810_20260808_ST14,JRN_12810_20260808,2026-08-08T07:22:00,12810,12810,Howrah Mumbai Mail,SER,NGP,Nagpur,WR,Wardha JN,31.5,90.4,44.1,43.4,80.5,98.6,1080.3,790.5,0.1,5.0,0.12,0.25,0.3,11,7,5,8,812.1
JRN_12565_20260808_ST05,JRN_12565_20260808,2026-08-08T07:23:00,12565,12565,Bihar Sampark Kranti Express,ECR,SEE,Sonpur JN,CPR,Chhapra,27.0,83.2,0.0,0.0,41.8,58.2,682.7,499.5,0.0,0.0,0.57,0.0,0.0,8,7,5,8,510.9
JRN_12137_20260808_ST35,JRN_12137_20260808,2026-08-08T07:25:00,12137,12137,Punjab Mail,CR,BGZ,Bahadurgarh,ROK,Rohtak JN,42.0,107.2,88.0,95.1,80.8,94.7,1485.2,1086.7,0.0,0.0,0.21,0.0,0.0,17,7,5,8,1109.3
JRN_124066_20260808_ST01,JRN_124066_20260808,2026-08-08T07:25:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,ADI,Ahmedabad JN,UMB,Ambala Cantt,25.0,80.0,0.5,0.0,59.3,68.1,637.0,466.1,0.0,0.0,0.32,0.0,0.0,8,7,5,8,477.2
JRN_208073_20260808_ST02,JRN_208073_20260808,2026-08-08T07:25:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,BE,Bareilly,BBS,Bhubaneswar,25.5,80.8,3.0,0.0,86.2,71.8,1074.9,786.5,0.0,0.0,0.06,0.0,0.0,12,7,5,8,817.7
JRN_120069_20260808_ST11,JRN_120069_20260808,2026-08-08T07:29:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,SC,Secunderabad JN,SGUJ,Siliguri JN,30.0,88.0,28.9,22.2,81.3,55.3,282.8,206.9,0.1,5.0,0.51,0.0,0.0,4,7,5,8,206.6
JRN_120037_20260808_ST08,JRN_120037_20260808,2026-08-08T07:31:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,LKO,Lucknow,LDH,Ludhiana JN,28.5,85.6,41.0,42.4,84.9,111.9,593.4,434.2,0.0,0.0,0.32,0.0,0.0,7,7,5,8,482.5
JRN_12626_20260808_ST23,JRN_12626_20260808,2026-08-08T07:35:00,12626,12626,Kerala Express,SR,ERS,Ernakulam JN,VARD,Vaikom Road,36.0,97.6,214.4,215.0,79.2,55.6,827.8,605.7,0.4,0.0,0.17,0.0,0.3,9,7,5,8,687.2
JRN_208089_20260808_ST01,JRN_208089_20260808,2026-08-08T07:41:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,UMB,Ambala Cantt,ASR,Amritsar JN,25.0,80.0,1.1,0.0,72.7,92.0,812.4,594.4,0.1,5.0,0.47,0.0,0.3,9,7,5,8,622.8
JRN_125021_20260808_ST03,JRN_125021_20260808,2026-08-08T07:48:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,MAS,Chennai Central,JU,Jodhpur JN,13.0827,80.2707,4.0,8.5,83.0,66.0,434.5,317.9,0.0,0.0,0.05,0.0,0.3,5,7,5,8,312.9
JRN_208080_20260808_ST13,JRN_208080_20260808,2026-08-08T07:48:00,208080,208080,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,SGUJ,Siliguri JN,UDZ,Udaipur City,31.0,89.6,111.7,107.0,70.0,108.8,167.5,122.6,0.4,0.0,0.3,0.6,0.8,2,7,5,8,157.2
JRN_128030_20260808_ST04,JRN_128030_20260808,2026-08-08T07:50:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,DBRG,Dibrugarh,GHY,Guwahati,26.5,82.4,31.5,13.2,65.2,68.7,927.5,678.7,0.36,18.0,0.07,0.0,0.0,11,7,5,8,745.7
JRN_124056_20260808_ST06,JRN_124056_20260808,2026-08-08T07:52:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,HYB,Hyderabad,DDU,Mughalsarai,27.5,84.0,10.0,6.7,86.3,87.6,561.2,410.6,0.0,0.0,0.44,0.0,0.3,6,7,5,8,429.2
JRN_125037_20260808_ST01,JRN_125037_20260808,2026-08-08T07:53:00,125037,125037,Ahmedabad - Udaipur Jan Shatabdi,NER,ADI,Ahmedabad JN,AII,Ajmer JN,25.0,80.0,8.9,0.0,99.3,89.9,1157.6,847.0,0.9,45.0,0.15,0.25,0.8,13,7,5,8,1075.7
JRN_229017_20260808_ST07,JRN_229017_20260808,2026-08-08T07:53:00,229017,229017,Ahmedabad - Visakhapatnam Humsafar Express,WR,PURI,Puri,VSKP,Visakhapatnam,28.0,84.8,7.4,10.8,80.8,98.6,98.6,72.1,0.0,0.0,0.33,0.0,0.3,1,7,5,8,80.4
JRN_124058_20260808_ST05,JRN_124058_20260808,2026-08-08T07:56:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,JP,Jaipur,JUC,Jalandhar City,27.0,83.2,19.5,17.4,69.0,89.1,260.5,190.6,0.0,0.0,0.4,0.0,0.8,3,7,5,8,204.3
JRN_12810_20260808_ST15,JRN_12810_20260808,2026-08-08T08:00:00,12810,12810,Howrah Mumbai Mail,SER,WR,Wardha JN,BD,Badnera JN,32.0,91.2,45.3,44.1,63.6,110.7,981.7,718.3,0.1,5.0,0.38,0.0,0.8,10,8,5,8,738.7
JRN_12137_20260808_ST19,JRN_12137_20260808,2026-08-08T08:01:00,12137,12137,Punjab Mail,CR,LAR,Lalitpur JN,VGLJ,V Lakshmibai Jansi,34.0,94.4,49.1,47.0,61.2,100.4,2951.4,2159.5,0.0,0.0,0.54,0.0,0.0,33,8,5,8,2221.1
JRN_229035_20260808_ST04,JRN_229035_20260808,2026-08-08T08:03:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,SBC,Bengaluru City,HYB,Hyderabad,26.5,82.4,18.0,3.3,80.5,72.4,538.0,393.7,0.0,0.0,0.08,0.0,0.0,6,8,5,8,410.0
JRN_122061_20260808_ST11,JRN_122061_20260808,2026-08-08T08:04:00,122061,122061,Ambala - Visakhapatnam Duronto Express,ER,SC,Secunderabad JN,UDZ,Udaipur City,30.0,88.0,27.5,22.2,80.5,68.4,132.7,97.1,0.2,0.0,0.17,0.0,0.0,2,8,5,8,104.6
JRN_12302_20260808_ST06,JRN_12302_20260808,2026-08-08T08:06:00,12302,12302,New Delhi Rajdhani Express,NR,DHN,Dhanbad JN,ASN,Asansol JN,23.7957,86.4304,17.0,19.9,57.4,61.0,142.5,104.2,0.0,0.0,0.36,0.25,0.0,2,8,5,8,105.9
JRN_124023_20260808_ST09,JRN_124023_20260808,2026-08-08T08:10:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,PUNE,Pune JN,RNC,Ranchi,29.0,86.4,15.4,20.2,75.0,59.4,59.4,43.5,0.0,0.0,0.37,0.0,0.3,1,8,5,8,54.1
JRN_122024_20260808_ST01,JRN_122024_20260808,2026-08-08T08:15:00,122024,122024,Amritsar - Visakhapatnam Duronto Express,ER,ASR,Amritsar JN,SBC,Bengaluru City,25.0,80.0,0.0,0.0,65.5,119.7,971.4,710.8,0.9,45.0,0.51,0.6,0.0,11,8,5,8,922.7
JRN_226069_20260808_ST03,JRN_226069_20260808,2026-08-08T08:15:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,ANVT,Anand Vihar,DBRG,Dibrugarh,26.0,81.6,3.8,4.0,72.9,88.0,545.0,398.8,0.0,0.0,0.51,0.0,0.0,7,8,5,8,387.4
JRN_124068_20260808_ST03,JRN_124068_20260808,2026-08-08T08:19:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,BBS,Bhubaneswar,DBRG,Dibrugarh,26.0,81.6,10.7,9.0,73.8,55.3,518.9,379.7,0.1,5.0,0.16,0.0,0.0,7,8,5,8,384.3
JRN_128040_20260808_ST09,JRN_128040_20260808,2026-08-08T08:19:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,PURI,Puri,RNC,Ranchi,29.0,86.4,17.9,19.0,69.8,113.4,302.4,221.3,0.0,0.0,0.22,0.0,0.0,3,8,5,8,228.8
JRN_124078_20260808_ST08,JRN_124078_20260808,2026-08-08T08:21:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,PUNE,Pune JN,SC,Secunderabad JN,28.5,85.6,61.0,51.5,55.0,67.6,221.2,161.9,0.3,5.0,0.38,0.0,0.0,3,8,5,8,162.0
JRN_124013_20260808_ST04,JRN_124013_20260808,2026-08-08T08:26:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,JU,Jodhpur JN,LKO,Lucknow,26.5,82.4,13.0,12.1,50.7,100.7,738.6,540.4,0.0,0.0,0.42,0.0,0.0,8,8,5,8,562.4
JRN_128010_20260808_ST06,JRN_128010_20260808,2026-08-08T08:26:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,DBRG,Dibrugarh,JU,Jodhpur JN,27.5,84.0,0.0,0.5,64.7,89.9,333.8,244.2,0.1,5.0,0.15,0.0,0.0,4,8,5,8,263.6
JRN_124066_20260808_ST02,JRN_124066_20260808,2026-08-08T08:28:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,UMB,Ambala Cantt,MAS,Chennai Central,25.5,80.8,0.0,0.5,80.9,58.2,568.9,416.2,0.0,0.0,0.07,0.0,0.0,7,8,5,8,430.9
JRN_125021_20260808_ST04,JRN_125021_20260808,2026-08-08T08:30:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,JU,Jodhpur JN,LKO,Lucknow,26.5,82.4,3.9,4.0,86.1,79.7,368.5,269.7,0.0,0.0,0.19,0.0,0.3,4,8,5,8,264.7
JRN_208052_20260808_ST09,JRN_208052_20260808,2026-08-08T08:30:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,JUC,Jalandhar City,JU,Jodhpur JN,29.0,86.4,44.3,47.0,66.8,101.8,516.8,378.1,0.0,0.0,0.13,0.0,0.3,6,8,5,8,375.0
JRN_229035_20260808_ST05,JRN_229035_20260808,2026-08-08T08:34:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,HYB,Hyderabad,JU,Jodhpur JN,27.0,83.2,10.1,18.0,74.5,89.0,465.6,340.7,0.0,0.0,0.45,0.0,0.3,5,8,5,8,365.0
JRN_120012_20260808_ST07,JRN_120012_20260808,2026-08-08T08:35:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,16.2,1.0,68.3,74.3,323.9,237.0,0.0,0.0,0.12,0.0,0.3,4,8,5,8,231.6
JRN_12626_20260808_ST09,JRN_12626_20260808,2026-08-08T08:44:00,12626,12626,Kerala Express,SR,RDM,Ramagundam,WL,Warangal,29.0,86.4,77.6,63.9,63.1,97.0,2012.5,1472.5,0.4,0.0,0.3,0.25,0.0,23,8,5,8,1690.7
JRN_124055_20260808_ST09,JRN_124055_20260808,2026-08-08T08:44:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,PURI,Puri,SC,Secunderabad JN,29.0,86.4,9.5,13.6,70.8,108.0,350.8,256.7,0.0,0.0,0.37,0.0,0.0,4,8,5,8,246.3
JRN_208034_20260808_ST04,JRN_208034_20260808,2026-08-08T08:47:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,LKO,Lucknow,DDU,Mughalsarai,26.5,82.4,4.9,0.0,97.3,105.8,513.3,375.6,0.0,0.0,0.14,0.0,0.0,5,8,5,8,398.6
JRN_226017_20260808_ST01,JRN_226017_20260808,2026-08-08T08:47:00,226017,226017,Ajmer - Visakhapatnam SF Express,SR,AII,Ajmer JN,UMB,Ambala Cantt,25.0,80.0,2.6,0.0,67.4,113.2,696.1,509.4,0.0,0.0,0.28,0.6,0.3,8,8,5,8,512.4
JRN_120069_20260808_ST12,JRN_120069_20260808,2026-08-08T08:48:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,SGUJ,Siliguri JN,UDZ,Udaipur City,30.5,88.8,35.4,28.9,93.3,57.8,227.5,166.4,0.1,5.0,0.3,0.0,0.3,3,8,5,8,159.5
JRN_208073_20260808_ST03,JRN_208073_20260808,2026-08-08T08:50:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,BBS,Bhubaneswar,MAS,Chennai Central,26.0,81.6,0.0,3.0,86.8,63.1,1003.1,734.0,0.0,0.0,0.26,0.0,0.0,11,8,5,8,772.5
JRN_124059_20260808_ST10,JRN_124059_20260808,2026-08-08T08:58:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,PUNE,Pune JN,PURI,Puri,29.5,87.2,45.9,53.3,88.5,72.4,370.6,271.2,0.0,0.0,0.22,0.0,0.0,4,8,5,8,278.5
JRN_208095_20260808_ST12,JRN_208095_20260808,2026-08-08T08:58:00,208095,208095,Ajmer - Visakhapatnam Vande Bharat,ECoR,SC,Secunderabad JN,SGUJ,Siliguri JN,30.5,88.8,25.2,17.4,85.6,124.1,194.2,142.1,0.0,0.0,0.19,0.0,0.0,2,8,5,8,141.2
JRN_124058_20260808_ST06,JRN_124058_20260808,2026-08-08T08:59:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,JUC,Jalandhar City,RNC,Ranchi,27.5,84.0,36.7,19.5,92.9,66.1,171.4,125.4,0.0,0.0,0.33,0.0,0.0,2,8,5,8,121.9
JRN_128030_20260808_ST05,JRN_128030_20260808,2026-08-08T09:02:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,GHY,Guwahati,JP,Jaipur,27.0,83.2,36.1,31.5,78.1,97.3,858.8,628.4,0.36,18.0,0.25,0.25,0.0,10,9,5,8,690.8
JRN_124066_20260808_ST03,JRN_124066_20260808,2026-08-08T09:03:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,MAS,Chennai Central,JU,Jodhpur JN,13.0827,80.2707,0.0,0.0,74.8,123.9,510.6,373.6,0.0,0.0,0.29,0.0,0.3,6,9,5,8,390.3
JRN_12137_20260808_ST03,JRN_12137_20260808,2026-08-08T09:05:00,12137,12137,Punjab Mail,CR,KYN,Kalyan JN,KSRA,Kasara,26.0,81.6,3.6,0.0,89.3,63.9,4461.2,3264.3,0.0,0.0,0.06,0.0,0.0,49,9,5,8,3371.3
JRN_128010_20260808_ST07,JRN_128010_20260808,2026-08-08T09:05:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,JU,Jodhpur JN,LKO,Lucknow,28.0,84.8,0.0,0.0,77.6,61.0,243.9,178.5,0.1,5.0,0.26,0.25,0.3,3,9,5,8,201.2
JRN_128040_20260808_ST10,JRN_128040_20260808,2026-08-08T09:07:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,RNC,Ranchi,SC,Secunderabad JN,29.5,87.2,18.3,17.9,68.9,94.6,189.0,138.3,0.0,0.0,0.35,0.25,0.3,2,9,5,8,145.5
JRN_12137_20260808_ST36,JRN_12137_20260808,2026-08-08T09:09:00,12137,12137,Punjab Mail,CR,ROK,Rohtak JN,JIND,Jind JN,42.5,108.0,84.7,88.0,80.7,91.7,1390.5,1017.4,0.0,0.0,0.11,0.0,0.3,16,9,5,8,1043.4
JRN_128088_20260808_ST01,JRN_128088_20260808,2026-08-08T09:09:00,128088,128088,Bareilly - Visakhapatnam Superfast Express,SER,BE,Bareilly,JUC,Jalandhar City,25.0,80.0,24.3,0.0,93.5,112.5,738.0,540.0,0.9,45.0,0.14,0.0,0.0,7,9,5,8,655.2
JRN_128056_20260808_ST01,JRN_128056_20260808,2026-08-08T09:15:00,128056,128056,Ambala - Visakhapatnam Superfast Express,SER,UMB,Ambala Cantt,ANVT,Anand Vihar,25.0,80.0,0.0,0.0,85.5,110.5,592.3,433.4,0.0,0.0,0.39,0.0,0.0,7,9,5,8,463.0
JRN_128068_20260808_ST12,JRN_128068_20260808,2026-08-08T09:16:00,128068,128068,Ambala - Visakhapatnam Superfast Express,SER,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,26.5,18.4,63.6,100.8,100.8,73.8,0.0,0.0,0.35,0.25,0.0,1,9,5,8,77.8
JRN_120037_20260808_ST09,JRN_120037_20260808,2026-08-08T09:17:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,LDH,Ludhiana JN,PURI,Puri,29.0,86.4,45.3,41.0,74.8,65.6,481.4,352.3,0.0,0.0,0.12,0.0,0.3,6,9,5,8,396.2
JRN_12626_20260808_ST24,JRN_12626_20260808,2026-08-08T09:22:00,12626,12626,Kerala Express,SR,VARD,Vaikom Road,KTYM,Kottayam,36.5,98.4,220.1,214.4,59.1,119.7,772.2,565.0,0.4,0.0,0.24,0.0,0.0,8,9,5,8,640.7
JRN_124056_20260808_ST07,JRN_124056_20260808,2026-08-08T09:24:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,DDU,Mughalsarai,PURI,Puri,25.2819,83.1147,23.7,10.0,73.0,124.4,473.6,346.5,0.0,0.0,0.36,0.25,0.3,5,9,5,8,351.4
JRN_12810_20260808_ST16,JRN_12810_20260808,2026-08-08T09:25:00,12810,12810,Howrah Mumbai Mail,SER,BD,Badnera JN,AK,Akola JN,32.5,92.0,59.7,45.3,65.1,122.0,871.0,637.3,0.1,5.0,0.18,0.25,0.0,9,9,5,8,643.3
JRN_208083_20260808_ST10,JRN_208083_20260808,2026-08-08T09:25:00,208083,208083,Anand - Varanasi Vande Bharat,ECoR,SC,Secunderabad JN,BSB,Varanasi JN,29.5,87.2,52.6,41.1,74.5,62.3,62.3,45.6,0.2,0.0,0.29,0.0,0.0,1,9,5,8,52.0
